id,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
163,4.85003662109375,0.0,0.0,101.0,110.0,647.0,638.0,564.4166125261038,342.7975368214731,564.4433606299017,466.43573185616185
164,4.8800048828125,0.0,0.0,101.0,110.0,644.0,637.0,564.4938467127865,342.82398645309854,564.4433606299017,466.43573185616185
165,4.9100341796875,0.0,0.0,101.0,109.0,645.0,637.0,564.3441477624182,342.7617748983234,564.5573273144179,466.42717003865414
166,4.92999267578125,0.0,0.0,101.0,109.0,645.0,638.0,564.3441477624182,342.7617748983234,564.4433606299017,466.43573185616185
167,4.96002197265625,0.0,0.0,101.0,110.0,647.0,638.0,564.3441477624182,342.7617748983234,564.4433606299017,466.43573185616185
168,4.989990234375,0.0,0.0,101.0,110.0,647.0,638.0,564.3441477624182,342.7617748983234,564.4433606299017,466.43573185616185
169,5.02001953125,0.0,0.0,101.0,109.0,648.0,638.0,564.3441477624182,342.7617748983234,564.4433606299017,466.43573185616185
170,5.04998779296875,0.0,0.0,101.0,110.0,644.0,638.0,564.4938467127865,342.82398645309854,564.4433606299017,466.43573185616185
171,5.08001708984375,0.0,0.0,101.0,110.0,647.0,638.0,564.4166125261038,342.7975368214731,564.5878811416479,466.450438794405
172,5.1099853515625,0.0,0.0,101.0,110.0,648.0,637.0,564.4166125261038,342.7975368214731,564.1908108193929,466.4127004441129
173,5.1400146484375,0.0,0.0,101.0,109.0,646.0,638.0,564.4166125261038,342.7975368214731,564.1908108193929,466.4127004441129
174,5.16998291015625,0.0,0.0,101.0,109.0,647.0,638.0,564.4166125261038,342.7975368214731,564.1908108193929,466.4127004441129
175,5.20001220703125,0.0,0.0,101.0,110.0,648.0,638.0,564.4166125261038,342.7975368214731,564.1908108193929,466.4127004441129
176,5.23004150390625,0.0,0.0,101.0,110.0,647.0,638.0,564.4166125261038,342.7975368214731,564.4433606299017,466.43573185616185
177,5.260009765625,0.0,0.0,101.0,109.0,649.0,638.0,564.4166125261038,342.7975368214731,564.4913091043035,466.4470242435647
178,5.280029296875,0.0,0.0,101.0,109.0,649.0,639.0,564.4166125261038,342.7975368214731,564.2670563243132,466.43265250834287
179,5.30999755859375,0.0,0.0,101.0,110.0,647.0,638.0,564.4166125261038,342.7975368214731,564.2670563243132,466.43265250834287
180,5.34002685546875,0.0,0.0,101.0,109.0,647.0,639.0,564.4166125261038,342.7975368214731,564.2670563243132,466.43265250834287
181,5.3699951171875,0.0,0.0,100.0,109.0,649.0,638.0,564.6090539384111,342.9662211790432,564.5000002303474,466.791776224394
182,5.4000244140625,0.0,0.0,101.0,109.0,649.0,638.0,564.6090539384111,342.9662211790432,564.5000002303474,466.791776224394
183,5.42999267578125,0.0,0.0,101.0,110.0,648.0,637.0,564.6864680814156,342.992744602934,564.6295695579879,466.8030043669488
184,5.46002197265625,0.0,0.0,100.0,110.0,649.0,638.0,564.6864680814156,342.992744602934,564.3764048806473,466.77966755219137
185,5.489990234375,0.0,0.0,101.0,110.0,650.0,639.0,564.6864680814156,342.992744602934,564.3764048806473,466.77966755219137
186,5.52001953125,0.0,0.0,101.0,109.0,648.0,638.0,564.5364209462695,342.9303734862039,564.2717736929484,466.77608356095516
187,5.54998779296875,0.0,0.0,101.0,110.0,649.0,638.0,564.6090539384111,342.9662211790432,564.5000002303474,466.791776224394
188,5.58001708984375,0.0,0.0,101.0,110.0,650.0,639.0,564.6090539384111,342.9662211790432,564.5155114928498,466.8080307036368
189,5.6099853515625,0.0,0.0,101.0,110.0,650.0,639.0,564.6090539384111,342.9662211790432,564.5155114928498,466.8080307036368
190,5.6300048828125,0.0,0.0,101.0,109.0,647.0,640.0,564.6090539384111,342.9662211790432,564.5155114928498,466.8080307036368
191,5.6600341796875,0.0,0.0,102.0,109.0,650.0,641.0,564.6090539384111,342.9662211790432,564.5155114928498,466.8080307036368
192,5.69000244140625,0.0,0.0,101.0,110.0,649.0,640.0,564.6864680814156,342.992744602934,564.1936537181999,466.7987112944697
193,5.72003173828125,0.0,0.0,102.0,109.0,649.0,639.0,564.6090539384111,342.9662211790432,564.5000002303474,466.791776224394
194,5.75,0.0,0.0,101.0,109.0,647.0,639.0,564.5364209462695,342.9303734862039,564.4483171080758,466.84374389777236
195,5.780029296875,0.0,0.0,101.0,109.0,647.0,639.0,564.5364209462695,342.9303734862039,564.4483171080758,466.84374389777236
196,5.80999755859375,0.0,0.0,100.0,109.0,648.0,638.0,564.5364209462695,342.9303734862039,564.4483171080758,466.84374389777236
197,5.84002685546875,0.0,0.0,100.0,109.0,650.0,640.0,564.5364209462695,342.9303734862039,564.4483171080758,466.84374389777236
198,5.8699951171875,0.0,0.0,101.0,109.0,648.0,639.0,564.6864680814156,342.992744602934,564.5233315233052,466.8630846508273
199,5.9000244140625,0.0,0.0,101.0,109.0,648.0,639.0,564.6864680814156,342.992744602934,564.5592735244669,466.7381418509811
200,5.91998291015625,0.0,0.0,101.0,110.0,649.0,640.0,564.6864680814156,342.992744602934,564.5592735244669,466.7381418509811
201,5.95001220703125,0.0,0.0,101.0,109.0,650.0,639.0,564.6864680814156,342.992744602934,564.5592735244669,466.7381418509811
